"","month","day","year","uPARMean","groundwaterTempMean","dissolvedOxygen","chlorophyll"
"33",2,4,2021,180.246944444444,23.0601822916666,9.30229166666667,0.540763888888889
"34",2,5,2021,71.6102777777778,23.0546093749999,9.3444097222222,0.587743055555556
"35",2,6,2021,52.4120138888889,23.0460156249999,9.32739583333333,0.665729166666667
"36",2,7,2021,147.724652777778,23.03703125,9.39711805555557,0.608611111111112
"37",2,8,2021,116.041527777778,23.028203125,9.42190972222224,0.494756944444444
"38",2,9,2021,66.4117361111111,23.0275749318801,9.40104166666666,0.476041666666667
"39",2,10,2021,154.095,23.0141145833333,9.38135416666665,0.329444444444444
"40",2,11,2021,152.629305555555,23.0120375335119,9.28270833333334,0.389861111111111
"41",2,12,2021,120.691319444444,23.0038020833332,8.99388888888889,0.150868055555556
"42",2,13,2021,72.1390972222222,22.9985677083332,8.80145833333332,0.108958333333333
"43",2,14,2021,63.6327083333333,22.9908854166665,8.72454861111115,28.616875
"44",2,15,2021,87.666875,22.9785677083334,8.64756944444443,427.8784375
"45",2,16,2021,191.179513888889,22.9725065274152,8.63940972222222,223.240868055555
"46",2,17,2021,70.4042361111111,22.9772471910113,8.66784722222221,171.494548611111
"47",2,18,2021,187.945460992908,22.9763963963964,8.67430555555558,85.5094444444443
"48",2,19,2021,30.9197916666667,23.0063953488372,8.70503472222224,131.874479166667
"49",2,20,2021,234.781666666667,22.9453125,8.61006944444445,99.2169791666667
"50",2,21,2021,178.174722222222,22.9396874999999,8.5267361111111,23.5617708333333
"51",2,22,2021,167.769930555556,22.9322395833333,8.53666666666667,4.88625
"52",2,23,2021,229.736527777778,22.9258072916666,8.67145833333336,0.961527777777777
"53",2,24,2021,221.249583333333,22.9259635416666,8.62090277777776,1.12902777777778
"54",2,25,2021,222.052361111111,22.9188188976377,8.56059027777778,1.11201388888889
"55",2,26,2021,223.080555555555,22.9158421052632,8.57885416666666,1.07381944444444
"56",2,27,2021,195.792847222222,22.9134464751958,8.58847222222222,0.858229166666667
"57",2,28,2021,220.680763888889,22.9134745762712,8.52142361111111,1.57270833333333
"58",3,1,2021,170.239097222222,22.8918157181572,8.37652777777778,0.773715277777779
"59",3,2,2021,34.36375,22.8872872340425,8.14947916666666,0.732152777777778
"60",3,3,2021,88.0140277777777,22.8836339522545,8.19930555555555,0.7190625
"61",3,4,2021,221.535347222222,22.8763060686015,8.06291666666666,1.221875
"62",3,5,2021,207.498611111111,22.8722193211488,8.01013888888889,2.82579861111111
"63",3,6,2021,51.6297222222222,22.8623342175067,7.92652777777777,3.41899305555556
"64",3,7,2021,204.919027777778,22.8516266666667,7.91791666666665,3.36871527777778
"65",3,8,2021,198.565486111111,22.8430870712401,7.99100694444445,3.12166666666666
"66",3,9,2021,173.910208333333,22.8368947368421,8.14986111111111,3.06899305555555
"67",3,10,2021,183.189513888889,22.8162385321101,8.32461805555555,3.56364583333333
"68",3,11,2021,189.200763888889,22.7785382059801,8.40569444444446,3.16552083333333
"69",3,12,2021,193.554930555555,22.7451785714286,8.43013888888889,3.33496527777778
"70",3,13,2021,175.770208333333,22.7512797619048,8.44420138888889,3.00475694444444
"71",3,14,2021,191.747291666667,22.7676774193548,8.38854166666666,2.58559027777778
"72",3,15,2021,162.546180555556,22.7599676375404,8.30392361111111,2.541875
"73",3,16,2021,158.053263888889,22.7575161290322,8.35013888888886,2.96059027777778
"74",3,17,2021,183.547222222222,22.7539423076923,8.26468750000001,1.23420138888889
"75",3,18,2021,64.4860416666667,22.7386526946107,8.16857638888889,1.36541666666666
"76",3,19,2021,203.636041666667,22.7277602523659,8.17472222222223,1.06513888888889
"77",3,20,2021,99.9876388888889,22.7256043956044,8.15163194444444,1.23006944444444
"78",3,21,2021,28.1694444444444,22.7107692307693,8.11961805555553,1.83666666666667
"79",3,22,2021,106.937333333333,22.7196763754045,8.04422222222223,2.26444444444444
"80",3,23,2021,187.920763888889,22.7107608695652,8.25517361111109,3.1421875
"81",3,24,2021,208.249097222222,22.7087804878049,8.4729513888889,1.8390625
"82",3,25,2021,247.886013986014,22.7566403162056,8.49979166666665,4.13701388888889
"83",3,26,2021,234.555347222222,22.7605405405406,8.56611111111109,3.50947916666667
"84",3,27,2021,226.678333333333,22.757816091954,8.51482638888888,3.22979166666667
"85",3,28,2021,228.257050359712,22.7393536121673,8.29746527777777,1.71822916666667
"86",3,29,2021,169.389428571429,22.6921875,8.22652777777779,1.75760416666667
"87",3,30,2021,168.171597222222,22.6763690476191,8.31107638888889,2.09875
"88",3,31,2021,181.081805555556,22.6381446540881,8.18930555555556,1.95371527777778
"89",12,1,2020,147.438611111111,23.1102083333333,7.79190972222223,2.74215277777778
"90",12,2,2020,111.696805555556,23.1146354166667,7.89517361111112,2.65309027777778
"91",12,3,2020,120.082430555556,23.1184114583334,8.01027777777778,2.74045138888889
"92",12,4,2020,59.7806944444445,23.1189322916667,8.11916666666666,2.53097222222222
"93",12,5,2020,134.226111111111,23.1198697916666,8.11447916666666,2.45048611111111
"94",12,6,2020,69.8371527777777,23.123359375,8.07805555555556,2.50975694444444
"95",12,7,2020,81.00375,23.1296621621622,8.07756944444443,2.50684027777778
"96",12,8,2020,98.3673809523811,23.1381984334204,8.20405714285715,2.60331428571429
"97",12,10,2020,167.015416666667,23.1433681462143,8.67086206896552,1.26293103448276
"98",12,11,2020,176.937916666667,23.1465625000001,8.70402777777776,1.52659722222222
"99",12,12,2020,75.9992361111111,23.1472440944883,8.81989583333334,1.51149305555556
"100",12,13,2020,143.764583333333,23.146129032258,8.88319298245614,1.22533333333333
"101",12,14,2020,101.617152777778,23.1505208333333,8.89381944444444,1.44201388888889
"102",12,15,2020,149.726111111111,23.1509375,8.98427083333335,1.41725694444444
"103",12,16,2020,18.7232638888889,23.1525520833333,9.05381944444441,1.77288194444445
"104",12,17,2020,85.6641666666666,23.1569791666667,8.85145833333331,2.20736111111111
"105",12,18,2020,170.867083333333,23.159140625,8.98427083333336,1.96833333333333
"106",12,19,2020,112.107013888889,23.16,9.08715277777777,1.99934027777778
"107",12,20,2020,79.0488888888889,23.1599479166666,9.17770833333332,2.77381944444444
"108",12,21,2020,153.082430555556,23.1594210526315,9.31920138888888,1.73086805555555
"109",12,22,2020,167.551875,23.1594722955144,9.30628472222224,1.53979166666667
"110",12,23,2020,160.629930555556,23.1613385826771,9.28868055555558,1.45680555555556
"111",12,24,2020,113.34875,23.1629023746702,9.42277777777777,1.42673611111111
"112",12,25,2020,158.694166666667,23.1663031914894,9.57072916666665,1.71871527777778
"113",12,26,2020,140.030208333333,23.16625,9.62767361111108,2.01979166666667
"114",12,27,2020,152.580069444444,23.1662760416667,9.67024305555555,2.40284722222222
"115",12,28,2020,151.841111111111,23.1675,9.77295138888892,1.57604166666667
"116",12,29,2020,131.767847222222,23.1666927083334,9.83232638888887,1.2671875
"117",12,30,2020,123.700416666667,23.1663802083333,9.89958333333331,1.28559027777778
"118",12,31,2020,117.473472222222,23.1675781249999,9.95211805555559,1.38524305555556
"119",1,1,2021,135.676319444444,23.168828125,9.94986111111112,1.61409722222222
"120",1,2,2021,80.1386805555556,23.1665789473684,9.88072916666666,1.52423611111111
"121",1,3,2021,108.669166666667,23.1535474860335,9.79590277777779,1.92930555555556
"122",1,4,2021,168.560833333333,23.165,9.6954861111111,1.17486111111111
"123",1,5,2021,154.086666666667,23.164094488189,9.83993055555554,1.54739583333333
"124",1,6,2021,159.72875,23.1532303370787,9.73951388888891,1.85385416666666
"125",1,7,2021,103.181180555556,23.1532033426185,9.74142361111114,2.47003472222222
"126",1,8,2021,81.3959027777778,23.1619010416667,9.80392361111111,1.83038194444444
"127",1,9,2021,55.3568055555556,23.1602083333334,9.84864583333331,3.31934027777778
"128",1,10,2021,138.401597222222,23.1587239583334,9.86618055555553,3.70364583333333
"129",1,11,2021,118.905833333333,23.1575195822455,9.90267361111108,2.40701388888889
"130",1,12,2021,47.6281944444444,23.145279329609,9.98145833333335,1.90017361111111
"131",1,13,2021,59.1667361111111,23.1517447916667,10.0117708333333,2.34076388888889
"132",1,15,2021,127.916041666667,23.1383379501386,9.92315972222223,2.31993055555556
"133",1,16,2021,165.321388888889,23.1431510416668,10.0119444444445,1.84715277777778
"134",1,17,2021,131.082777777778,23.1384375000001,10.0411111111111,2.87190972222222
"135",1,18,2021,163.777569444445,23.1347135416667,10.0620138888889,2.76673611111111
"136",1,19,2021,164.102708333333,23.1257300275482,10.1058680555555,1.91899305555555
"137",1,20,2021,154.484027777778,23.1200920245398,10.1512847222222,1.2921875
"138",1,21,2021,153.631875,23.1159226190476,10.1858947368421,0.87021052631579
"139",1,22,2021,46.7224305555555,23.1122619047619,10.2837847222222,1.19239583333333
"140",1,23,2021,32.7024637681159,23.1090773809524,10.2070138888889,1.34600694444444
"141",1,24,2021,81.4765217391304,23.1053273809524,10.1676388888889,1.32246527777778
"142",1,25,2021,107.762076923077,23.1036011904762,10.0840972222222,1.34434027777778
"143",1,26,2021,118.1725,23.1002976190476,9.92524305555554,3.09715277777778
"144",1,27,2021,60.6065972222222,23.0964071856288,9.83222222222221,1.19892361111111
"145",1,28,2021,178.675,23.0926086956522,9.78461805555554,1.18451388888889
"146",1,29,2021,178.889375,23.0913392857144,9.85166666666665,0.999305555555556
"147",1,30,2021,155.635763888889,23.0883630952382,9.65729166666665,0.788506944444444
"148",1,31,2021,124.007708333333,23.0833928571429,9.63690972222222,0.797847222222222
"149",11,1,2020,76.852638888889,23.0228947368421,6.45802083333334,3.57385416666667
"150",11,2,2020,140.813402777778,23.0229581151832,6.72364583333334,3.65048611111111
"151",11,3,2020,133.540625,23.0261780104712,7.04892361111111,4.05395833333334
"152",11,4,2020,106.086180555556,23.0286089238845,7.07226480836239,4.60243902439024
"153",11,5,2020,91.9935416666667,23.0307049608355,7.19270833333333,4.333125
"154",11,6,2020,91.3159027777778,23.0440211640211,7.24881944444444,4.67833333333333
"155",11,8,2020,74.2497222222223,23.0525661375661,7.43944444444445,5.04802083333334
"156",11,7,2020,86.3197916666666,23.0506878306878,7.3575,4.97944444444445
"157",11,9,2020,32.1002083333333,23.0486578947368,7.50895833333332,5.21381944444444
"158",11,10,2020,65.3820833333334,23.0579155672823,7.60850694444444,5.39322916666667
"159",11,11,2020,30.4529166666667,23.0646825396825,7.52364583333332,5.66409722222222
"160",11,12,2020,40.2786805555556,23.0702393617021,7.42777777777779,5.43461805555556
"161",11,13,2020,50.7911111111111,23.0687862796834,7.42929078014183,6.10003546099291
"162",11,16,2020,100.967777777778,23.0823218997361,7.27423611111111,5.43138888888889
"163",11,15,2020,83.0111111111111,23.0790716180372,7.23298892988931,7.37088560885609
"164",11,17,2020,106.629791666667,23.0827368421051,7.26739583333334,5.50329861111112
"165",11,18,2020,153.726043165468,23.0789556135769,7.50119521912351,4.80494023904383
"166",11,19,2020,81.5652777777778,23.0781249999999,7.90618055555555,3.77767361111111
"167",11,20,2020,101.799861111111,23.0810156249999,7.92454861111109,3.574375
"168",11,21,2020,120.325277777778,23.0853645833333,8.0334375,3.35340277777778
"169",11,22,2020,72.3763194444445,23.0858854166667,8.10006944444443,3.63114583333334
"170",11,23,2020,158.077083333333,23.0877083333333,8.04385416666667,3.2684375
"171",11,24,2020,142.562569444444,23.0921354166667,8.02760416666666,3.01201388888889
"172",11,25,2020,145.30375,23.0957552083333,7.97847222222222,3.4134375
"173",11,26,2020,134.452777777778,23.0983333333333,8.0142013888889,3.08302083333333
"174",11,27,2020,146.250277777778,23.1003385416666,8.01065972222225,2.78711805555556
"175",11,28,2020,89.8908333333334,23.1035937499999,8.00940972222223,2.28708333333333
"176",11,29,2020,51.1336805555556,23.1060677083333,7.77500000000001,2.58621527777778
"177",11,30,2020,140.444861111111,23.1080989583333,7.62388888888889,2.61902777777778
"178",9,1,2020,260.024375,22.7379687500001,5.73545138888889,8.08017361111111
"179",9,2,2020,345.780833333333,22.741015625,5.87267361111111,9.50114583333333
"180",9,3,2020,322.580625,22.7447656250001,6.05246527777777,9.63041666666667
"181",9,4,2020,244.951770833333,22.7501302083334,6.1640625,14.0216319444444
"182",9,6,2020,200.952083333333,22.7578125000002,5.42520833333334,20.4505208333333
"183",9,7,2020,200.125,22.7609375,5.40972222222222,21.9440277777778
"184",9,8,2020,202.034583333333,22.764765625,5.30569444444445,20.2043055555555
"185",9,9,2020,218.756458333333,22.7694791666666,5.38833333333332,22.6942361111111
"186",9,10,2020,110.802142857143,22.7737239583332,5.42263157894737,24.174976076555
"187",9,12,2020,147.7971875,22.7814843749999,5.55458333333333,5.75111111111111
"188",9,13,2020,181.758958333333,22.7863020833332,5.66489583333333,5.85902777777778
"189",9,14,2020,154.112083333333,22.7911718749999,5.82996527777779,6.69583333333334
"190",9,11,2020,127.419166666667,22.7784635416665,5.52229166666667,5.36010416666667
"191",9,15,2020,101.028854166667,22.7978124999999,5.70364583333334,6.57940972222222
"192",9,16,2020,130.689270833333,22.8028124999999,5.71934027777778,6.6896875
"193",9,17,2020,102.055729166667,22.80515625,6.02340277777779,6.91736111111111
"194",9,18,2020,191.303645833333,22.8084895833333,6.10496527777778,6.82340277777778
"195",9,19,2020,47.5913541666667,22.8127604166666,6.26072916666667,6.836875
"196",9,20,2020,43.47375,22.81875,6.34307142857144,6.52696428571429
"197",9,21,2020,143.1853125,22.8248697916667,6.47322916666667,6.22256944444444
"198",9,23,2020,158.6790625,22.8320052083333,6.86256944444446,6.32888888888889
"199",9,24,2020,246.883898305085,22.8343229166666,6.90409722222223,6.60454861111111
"200",9,25,2020,223.8775,22.8390364583333,6.90416666666667,6.96947916666667
"201",9,22,2020,158.859479166667,22.8278124999999,6.77489583333332,6.06684027777778
"202",9,26,2020,209.434513888889,22.8433333333333,6.93215277777778,7.21458333333333
"203",9,27,2020,77.1630555555556,22.8472395833332,6.91774305555555,7.71722222222223
"204",9,28,2020,96.3736111111111,22.8538020833334,6.8853125,6.96670138888889
"205",9,29,2020,116.079166666667,22.8601302083334,6.5958596491228,5.79263157894737
"206",9,30,2020,207.313402777778,22.8650781250001,6.59722222222223,5.30107638888889
"207",7,1,2020,175.750138888889,22.5434895833335,6.61090277777778,4.37510416666667
"208",7,2,2020,195.821180555556,22.5447395833334,6.21565972222223,5.40277777777778
"209",7,3,2020,143.131805555556,22.5478645833334,6.28618055555555,4.76836805555556
"210",7,5,2020,150.432916666667,22.5489322916667,5.82336805555556,4.79881944444444
"211",7,4,2020,182.061194029851,22.5487760416667,5.97340277777779,4.72559027777778
"212",7,6,2020,150.9365625,22.5509375,5.79249999999999,5.33982638888889
"213",7,7,2020,183.066354166667,22.5538020833334,5.8505574912892,4.2079094076655
"214",7,8,2020,199.8746875,22.5543489583333,6.07906250000001,4.1796875
"215",7,9,2020,260.178020833333,22.5560416666667,6.21243055555555,4.52725694444445
"216",7,10,2020,260.5196875,22.559609375,6.56880952380952,3.80238095238095
"217",7,12,2020,315.6053125,22.563671875,6.58175438596491,1.88508771929825
"218",7,13,2020,275.807083333333,22.5659635416667,6.5107299270073,1.99346715328467
"219",7,14,2020,276.240520833333,22.5684895833334,6.50908127208481,1.73424028268551
"220",7,15,2020,0.933124999999999,22.57109375,6.45622047244094,1.8444094488189
"221",7,19,2020,281.551145833333,22.5802864583334,6.00956204379562,1.58131386861314
"222",7,20,2020,286.3709375,22.5826302083334,5.94897163120567,1.43950354609929
"223",7,17,2020,231.509166666667,22.577109375,6.11859437751003,1.6444578313253
"224",7,21,2020,271.3015625,22.5856510416667,6.01953900709219,1.37234042553191
"225",7,22,2020,253.510104166667,22.5878906250001,5.83347517730496,1.4304609929078
"226",7,23,2020,200.861145833333,22.5912760416668,5.67535460992909,1.5945390070922
"227",7,24,2020,337.2375,22.5942447916667,5.68698581560284,1.64858156028369
"228",7,26,2020,346.990625,22.5997395833334,6.0581914893617,1.72648936170213
"229",7,27,2020,313.374375,22.6026041666668,6.00766423357664,1.5029197080292
"230",7,25,2020,358.371979166667,22.5959114583334,5.95563829787234,1.57709219858156
"231",7,28,2020,261.929479166667,22.6040625000001,6.03677304964539,1.52106382978723
"232",7,29,2020,191.0240625,22.6075781250001,5.94326241134752,1.83386524822695
"233",7,30,2020,298.1840625,22.6113281250001,5.89946808510638,1.8609219858156
"234",7,31,2020,79.1015517241379,22.6135677083335,6.10312500000001,1.14244318181818
"235",8,1,2020,370.357708333333,22.6149218750001,6.01,0.95
"236",8,2,2020,267.96875,22.6198697916666,6.24121212121212,1.26070707070707
"237",8,3,2020,313.684270833333,22.6218229166666,6.05507092198581,1.21216312056738
"238",8,4,2020,341.897395833333,22.62640625,6.24879562043795,0.97543795620438
"239",8,5,2020,363.044166666667,22.629921875,6.15271126760564,1.12922535211268
"240",8,6,2020,299.474583333333,22.6326041666667,6.04466431095406,1.14830388692579
"241",8,7,2020,216.420625,22.6358072916667,5.80379432624114,1.42652482269504
"242",8,9,2020,382.769479166667,22.6440104166666,5.8772695035461,1.43482269503546
"243",8,10,2020,377.876458333333,22.64875,5.93822695035462,1.67673758865248
"244",8,8,2020,349.513541666667,22.6391927083333,5.53620567375887,1.50117021276596
"245",8,11,2020,142.2575,22.6508593750001,5.98113475177305,2.25202127659575
"246",8,12,2020,311.023229166667,22.654453125,5.74769503546099,2.81911347517731
"247",8,13,2020,316.69375,22.6575520833333,6.1240780141844,2.57166666666667
"248",8,14,2020,368.647916666667,22.6630989583334,6.16654471544715,2.92638211382114
"249",8,18,2020,183.898020833333,22.6756770833333,6.00238596491228,3.29691228070175
"250",8,17,2020,190.383229166667,22.6719010416667,6.37852941176471,2.68529411764706
"251",8,19,2020,237.779895833333,22.6824479166667,5.71913194444445,3.19413194444445
"252",8,20,2020,191.5421875,22.6892708333334,5.51975694444444,3.23440972222222
"253",8,21,2020,127.914166666667,22.6946614583334,5.70885416666666,2.99170138888889
"254",8,22,2020,145.2421875,22.6977083333333,5.57527777777778,3.22760416666667
"255",8,24,2020,237.180416666667,22.7065885416666,5.4616724738676,2.79780487804878
"256",8,25,2020,284.034583333333,22.7104427083332,5.69519083969465,2.91927480916031
"257",8,23,2020,243.362291666667,22.7013541666666,5.45152777777778,2.65246527777778
"258",8,26,2020,285.444479166667,22.7140104166666,5.90291666666667,2.45267361111111
"259",8,28,2020,230.867083333333,22.721875,5.7025,2.70458333333333
"260",8,27,2020,228.033854166667,22.7171354166666,5.98083333333334,2.5684375
"261",8,29,2020,185.870520833333,22.724453125,5.69934027777778,3.17673611111111
"262",8,30,2020,203.686458333333,22.727265625,5.80378472222222,4.0134375
"263",8,31,2020,155.810729166667,22.731953125,5.76312499999999,5.84440972222222
"264",10,1,2020,190.722430555555,22.8681510416668,6.41152777777778,6.02864583333333
"265",10,2,2020,143.211805555556,22.8708593750001,6.44350694444445,5.66170138888889
"266",10,3,2020,104.10875,22.8752343750001,6.56670138888889,5.92201388888889
"267",10,4,2020,32.5311111111111,22.8790885416667,6.654375,5.81802083333333
"268",10,5,2020,39.7533333333333,22.8832291666667,6.56736111111111,5.16277777777778
"269",10,6,2020,134.6625,22.8877864583333,6.39184027777776,5.283125
"270",10,7,2020,168.972647058823,22.8946875,6.35038961038961,4.93922077922078
"271",10,8,2020,137.487777777778,22.8978125,6.39902777777777,3.05447916666667
"272",10,9,2020,154.444583333333,22.9046614583334,6.39864583333333,3.74642361111111
"273",10,10,2020,170.679375,22.9095312500001,6.46718750000001,3.99586805555556
"274",10,11,2020,175.15828125,22.9154166666668,6.53860215053763,5.01715053763441
"275",10,12,2020,144.509791666667,22.9222135416668,6.64645833333333,5.98767361111111
"276",10,13,2020,203.220422535211,22.9293229166668,6.75986111111111,5.68791666666667
"277",10,14,2020,164.363125,22.9353448275862,6.73284722222223,6.12951388888889
"278",10,15,2020,183.863888888889,22.9449218750001,6.56774305555556,6.15489583333333
"279",10,16,2020,178.475915492958,22.9481201044387,6.18319444444445,5.57048611111111
"280",10,17,2020,165.839583333333,22.9499739583334,6.57309027777778,4.95538194444445
"281",10,18,2020,142.445486111111,22.9574151436031,6.64805555555555,4.78177083333334
"282",10,19,2020,119.766388888889,22.9593229166665,6.63770833333334,4.71371527777778
"283",10,20,2020,99.4442361111111,22.9622656249999,6.58204861111111,4.63260416666667
"284",10,21,2020,58.1288888888889,22.9694240837696,6.51194444444444,5.06152777777778
"285",10,22,2020,124.81125,22.9704687499999,6.408125,6.46107638888889
"286",10,23,2020,102.003055555556,22.9777486910994,6.40260416666666,5.70236111111111
"287",10,24,2020,124.967569444444,22.9836220472441,6.476875,3.58385416666666
"288",10,25,2020,152.19125,22.9853002610966,6.36788194444446,3.23322916666667
"289",10,26,2020,139.163541666667,22.99222513089,6.48625,3.87628472222222
"290",10,27,2020,110.269444444444,22.99640625,6.48802083333333,3.97590277777778
"291",10,28,2020,140.500972222222,23.0047382198952,6.45718750000001,3.92173611111111
"292",10,29,2020,135.756041666667,23.0057441253263,6.65284722222222,4.0803125
"293",10,30,2020,130.636805555556,23.0111052631579,6.75930313588851,3.7080487804878
"294",10,31,2020,118.208680555556,23.0199206349207,6.561875,3.40572916666667
"295",1,2,2018,38.3611458333333,22.9741369047618,8.72993055555555,1.18055555555556
"296",1,3,2018,39.0814583333333,22.9737202380952,9.07552083333332,1.15677083333333
"297",1,1,2018,14.67625,22.9806547619047,8.34496527777775,0.967881944444445
"298",1,4,2018,110.599270833333,22.9575595238096,9.30285714285713,1.07581881533101
"299",1,5,2018,68.0950847457627,22.9518750000001,9.4184375,1.091875
"300",6,1,2018,194.653655913979,22.1064322916667,6.06079861111112,1.35288194444444
"301",6,2,2018,180.856631578947,22.1254166666666,6.61062499999999,1.91850694444444
"302",6,3,2018,147.176,22.1440364583333,6.87440972222222,2.44288194444445
"303",6,4,2018,163.673263157895,22.154296875,6.89875,1.96659722222222
"304",6,6,2018,55.6446875,22.1729687499999,6.84163194444445,2.39
"305",6,7,2018,172.080222222222,22.1761087866108,6.20176229508197,2.19487704918033
"306",6,5,2018,218.6340625,22.1738802083333,6.98090277777778,1.68173611111111
"307",6,8,2018,154.280842105263,22.1787239583333,6.34319444444443,1.54555555555555
"308",6,10,2018,145.490520833333,22.1852083333334,6.51041666666667,1.62822916666667
"309",6,11,2018,155.415789473684,22.1861979166666,6.25628472222222,1.82420138888889
"310",6,9,2018,182.697634408602,22.1827604166666,6.39121527777779,1.89180555555556
"311",6,12,2018,99.001914893617,22.1909895833334,6.30586805555555,1.57927083333333
"312",6,13,2018,198.516979166667,22.1965885416666,5.86131944444445,1.77097222222222
"313",6,14,2018,126.080963855422,22.1990517241379,6.11760416666667,1.72076388888889
"314",6,15,2018,162.32875,22.201796875,6.48291666666666,1.51423611111111
"315",6,16,2018,50.7168571428572,22.2051822916666,6.56493243243243,1.64155405405405
"316",6,17,2018,112.950571428571,22.2121874999999,6.03757352941176,1.35529411764706
"317",6,18,2018,136.038351648352,22.2139843749999,6.18336805555556,1.56208333333333
"318",6,20,2018,156.251827956989,22.2215104166666,6.00844696969697,1.47056818181818
"319",6,21,2018,147.50975308642,22.2740517241379,5.75814432989691,1.6890206185567
"320",6,19,2018,157.635157894737,22.21125,6.01713675213675,1.79401709401709
"321",6,23,2018,212.914634146342,22.2247916666666,6.13327014218009,1.53336492890995
"322",6,24,2018,177.749473684211,22.22234375,6.43965277777777,1.45659722222222
"323",6,25,2018,203.761595744681,22.2246875,6.4465625,1.23965277777778
"324",6,22,2018,170.808111111111,22.2333333333334,5.665625,1.76149305555556
"325",6,26,2018,145.030212765957,22.2249999999999,6.48104166666667,1.50444444444444
"326",6,27,2018,51.48,22.2185714285714,5.87524861878453,1.87149171270718
"327",6,28,2018,275.961090909091,22.2274774774775,5.77385892116184,1.60601659751037
"328",6,29,2018,68.1233333333333,22.2340885416666,5.70872180451128,1.77654135338346
"329",8,1,2018,89.229375,22.4010937500001,5.34651567944251,7.61529616724739
"330",8,2,2018,137.3896875,22.4029296875001,5.77354166666666,7.60083333333333
"331",8,3,2018,196.405416666667,22.4062760416667,5.34024305555556,7.29916666666666
"332",8,4,2018,195.3403125,22.4090104166667,6.23451388888888,7.06038194444445
"333",8,5,2018,185.326458333333,22.412265625,6.52107638888889,5.61954861111111
"334",8,6,2018,157.116979166667,22.4133854166667,6.76504901960784,6.2646568627451
"335",8,16,2018,147.181875,22.4656818181819,5.07401785714286,-0.0261607142857142
"336",8,17,2018,111.862395833333,22.4723697916666,5.07868055555554,-0.0245486111111111
"337",8,18,2018,142.253020833333,22.474609375,5.07614583333331,-0.0257291666666667
"338",8,19,2018,142.7221875,22.4771614583334,5.09847222222221,-0.0275694444444445
"339",8,20,2018,123.9778125,22.4843229166667,5.10644366197183,-0.0244366197183098
"340",8,21,2018,100.119479166667,22.4991927083334,5.10311355311356,-0.0265934065934066
"341",8,22,2018,101.975520833333,22.5058333333334,5.10715789473685,-0.0243859649122807
"342",8,23,2018,162.781354166667,22.510703125,5.12867256637168,-0.0265044247787611
"343",8,24,2018,72.6419791666667,22.5200520833333,5.13608695652174,-0.0269169960474308
"344",8,25,2018,108.993541666667,22.5859635416666,5.10742160278744,-0.02397212543554
"345",8,27,2018,82.1333333333333,22.5772916666666,5.12833333333334,-0.025679012345679
